3226,336135.9552,3063672.787
3227,336136.6484,3063679.258
3228,336137.4704,3063685.973
3229,336138.7509,3063693.03
3230,336141.2266,3063706.675
3231,336133.8063,3063728.978
3232,336108.6957,3063736.81
3233,336080.9985,3063745.45
3234,336054.2916,3063753.78
3235,336033.7183,3063760.233
3236,336031.8094,3063760.865
3237,335714.8608,3064435.363
3238,335595.9357,3064461.322
3239,335765.3556,3064724.742
3240,335671.6974,3064907.429
3241,336191.9129,3065309.347
3242,336016.397,3065361.869
4001,338341.921,3063898.085
4002,336217.0931,3063412.533
4003,336221.2999,3063433.714
4004,336208.8881,3063467.931
4005,336279.9211,3063463.482
4006,336294.8489,3063509.494
4007,336320.4226,3063603.985
4008,336326.4006,3063626.073
4009,336341.5178,3063627.372
4010,336404.48,3063610.227
4011,336482.6135,3063589.969
4012,336503.8017,3063582.014
4013,336516.38,3063577.292
4014,336566.5505,3063566.14
4015,336611.994,3063551.56
4016,336639.3099,3063537.806
4017,336695.9002,3063525.405
4018,336760.4491,3063511.458
4019,336770.5792,3063509.269
4020,336826.0153,3063498.048
4021,336829.016,3063497.331
4022,336862.1771,3063489.414
4023,336917.5431,3063472.956
4024,336972.8234,3063450.096
4025,337017.5656,3063426.797
4026,337060.3893,3063391.3
4027,337107.3551,3063359.239
4028,337144.0015,3063299.379
4029,337175.9993,3063241.909
4030,337179.9591,3063232.088
4031,337198.6524,3063185.728
4032,337241.9136,3063182.82
4033,337247.0317,3063128.038
4034,337251.5579,3063029.026
4035,337259.205,3062900.868
4036,337258.7862,3062782.13
4037,337258.7409,3062726.625
4038,337258.7102,3062688.998
4039,337259.1482,3062634.276
4040,337261.7864,3062569.047
4041,337289.6691,3062466.225
4042,337351.9068,3062394.377
4043,337392.6282,3062376.37
4044,337439.0605,3062347.808
4045,337450.9464,3062345.234
4046,337502.0772,3062334.16
4047,337538.3051,3062330.183
4048,337538.6697,3062342.175
4049,337540.3926,3062398.843
4050,337555.7712,3062498.758
4051,337591.1195,3062604.226
4052,337616.539,3062660.402
4053,337630.9145,3062692.172
4054,337671.7703,3062771.953
4055,337743.3871,3062920.591
4056,337770.5878,3062977.171
4057,337790.933,3063019.49
4058,337849.8942,3063154.299
4059,337877.2396,3063216.823
4060,337925.1591,3063300
4061,337936.0162,3063321.654
